1	10499	177368	1	0.000125	1
1	18888	35451	2	0.00025	1
1	35462	35534	1	0.000125	1
1	62509	97684	6	0.00075	1
1	156369	236903	5	0.000625	1
1	317770	328037	2	0.00025	1
1	317770	351915	1	0.000125	1
1	317770	471337	1	0.000125	1
1	350531	404112	2	0.00025	1
1	461415	471337	1	0.000125	1
1	521413	522531	1	0.000125	1
1	586571	592340	4	5e-04	1
1	586571	606449	4	5e-04	1
1	721720	762177	5	0.000625	1
1	752566	1003629	1	0.000125	1
1	755807	759067	1	0.000125	1
1	795581	899215	6	0.00075	1
1	876418	879967	1	0.000125	1
1	894356	896949	3	0.000375	1
1	895996	896199	1	0.000125	1
1	896775	896949	1	0.000125	1
1	897119	897175	2	0.00025	1
1	981079	981238	2	0.00025	1
1	982291	983003	1	0.000125	1
1	982765	983003	1	0.000125	1
1	1034408	1035203	1	0.000125	1
1	1074379	1076117	1	0.000125	1
1	1137003	1138283	1	0.000125	1
1	1178394	1182042	3	0.000375	1
1	1216777	1226092	1	0.000125	1
1	1229970	1230217	1	0.000125	1
1	1231191	1231656	1	0.000125	1
1	1231572	1231656	1	0.000125	1
1	1235650	1297746	1	0.000125	1
1	1237514	1244964	2	0.00025	1
1	1243150	1244949	18	0.00225	1
1	1244063	1244564	3	0.000375	1
1	1247712	1247756	1	0.000125	1
1	1275136	1275445	1	0.000125	1
1	1285400	1286900	2	0.00025	1
1	1309478	1310863	1	0.000125	1
1	1311716	1510801	1	0.000125	1
1	1324026	1324183	24	0.003	1
1	1341133	1342712	1	0.000125	1
1	1362430	1363536	2	0.00025	1
1	1387473	1387562	1	0.000125	1
1	1452518	1454285	1	0.000125	1
1	1454232	1454285	4	5e-04	1
1	1458892	1460704	1	0.000125	1
1	1475051	1475854	1	0.000125	1
1	1516509	1673713	6	0.00075	1
1	1550662	1551496	1	0.000125	1
1	1560709	1560768	1	0.000125	1
1	1562015	1564066	1	0.000125	1
1	1564801	1564906	2	0.00025	1
1	1572558	1572602	16	0.002	1
1	1572558	1573158	1	0.000125	1
1	1635207	1635831	1	0.000125	1
1	1635776	1635831	1	0.000125	1
1	1653134	1654038	1	0.000125	1
1	1821633	1822520	1	0.000125	1
1	2270995	2301801	2	0.00025	1
1	2325371	2363327	1	0.000125	1
1	2387458	2394455	1	0.000125	1
1	2426352	2430586	2	0.00025	1
1	2445601	2445750	2	0.00025	1
1	2565924	2566759	1	0.000125	1
