1	10499	177368	1	0.000125	1
1	11467	90869	33	0.004125	0
1	18888	35451	2	0.00025	1
1	19606	233880	30	0.00375	0
1	24429	708531	87	0.010875	0
1	35462	35534	1	0.000125	1
1	62509	97684	6	0.00075	1
1	69475	69588	18	0.00225	0
1	81324	91822	7	0.000875	0
1	87433	89163	13	0.001625	0
1	87446	109121	2	0.00025	0
1	136181	137811	2	0.00025	0
1	156369	236903	5	0.000625	1
1	317770	328037	2	0.00025	1
1	317770	351915	1	0.000125	1
1	317770	471337	1	0.000125	1
1	326302	327172	5	0.000625	0
1	350531	404112	2	0.00025	1
1	404112	471337	1	0.000125	-1
1	437342	468644	3	0.000375	0
1	444338	449236	6	0.00075	0
1	449286	450581	6	0.00075	0
1	461415	471337	1	0.000125	1
1	464755	648901	18	0.00225	0
1	468739	471337	1	0.000125	-1
1	512864	574461	3	0.000375	-1
1	521413	522531	1	0.000125	1
1	521553	543807	3	0.000375	0
1	525797	817030	9	0.001125	0
1	546623	547879	3	0.000375	0
1	564418	570239	7	0.000875	0
1	570384	573922	3	0.000375	0
1	571981	652791	4	5e-04	0
1	586571	592340	4	5e-04	1
1	586571	606449	4	5e-04	1
1	614485	842242	8	0.001	0
1	721720	762177	5	0.000625	1
1	724314	727245	10	0.00125	0
1	742860	822282	11	0.001375	0
1	752566	1003629	1	0.000125	1
1	752822	762577	33	0.004125	0
1	755807	759067	1	0.000125	1
1	768793	791010	24	0.003	0
1	779727	787354	1	0.000125	-1
1	795581	899215	6	0.00075	1
1	876418	879967	1	0.000125	1
1	894356	896949	3	0.000375	1
1	895996	896199	1	0.000125	1
1	896011	896936	28	0.0035	0
1	896775	896949	1	0.000125	1
1	897119	897175	2	0.00025	1
1	905903	907401	5	0.000625	0
1	963659	964480	2	0.00025	0
1	981079	981238	2	0.00025	1
1	982291	983003	1	0.000125	1
1	982765	983003	1	0.000125	1
1	1034408	1035203	1	0.000125	1
1	1074379	1076117	1	0.000125	1
1	1137003	1138283	1	0.000125	1
1	1178394	1182042	3	0.000375	1
1	1192584	1192698	1	0.000125	-1
1	1216777	1226092	1	0.000125	1
