1	10002623	10003630	6	6	1
1	10003096	10003555	15	15	1
1	10003354	10003413	4	4	1
1	100152425	100152746	7	7	1
1	100152507	100152636	1	1	1
1	100335867	100336426	1	1	1
1	100336180	100336426	1	1	1
1	100356940	100357181	1	1	-1
1	100483887	100492172	2	2	0
1	100548009	100550111	1	1	-1
1	100752563	100757425	1	1	-1
1	100985296	100994558	1	1	-1
1	101043796	101055600	1	1	-1
1	101442114	101447289	1	1	-1
1	101770056	101770256	1	1	-1
1	101770056	101770750	3	3	-1
1	102414557	102428256	1	1	1
1	102578189	102596538	2	2	1
1	102658069	102858148	1	1	-1
1	102914331	102934310	1	1	-1
1	103008916	103015179	1	1	-1
1	103341765	103343896	1	1	-1
1	103356327	103364499	4	4	-1
1	103363765	103364499	3	3	-1
1	103364375	103364499	1	1	1
1	103480328	103481499	1	1	1
1	103674174	103692189	1	1	-1
1	104093308	104093592	1	1	1
1	104093665	104173847	48	48	0
1	104097202	104097852	1	1	1
1	104098698	104117408	16	16	1
1	104100400	104361524	372	372	0
1	104104565	104108097	15	15	1
1	104106384	104167479	61	61	0
1	104113829	104116055	1	1	-1
1	104113968	104114033	1	1	1
1	104114049	104122109	21	21	0
1	104114120	104117875	11	11	0
1	104115851	104116617	2	2	0
1	104116644	104118022	9	9	1
1	104116927	104149141	6	6	1
1	104117992	104118390	4	4	1
1	104120053	104120512	2	2	-1
1	104120079	104122277	8	8	0
1	104120637	104135786	12	12	1
1	104138339	104173122	116	116	0
1	104139717	104143203	4	4	0
1	104140113	104143367	25	25	0
1	104142703	104143367	4	4	1
1	104143915	104235155	27	27	0
1	104144258	104160505	97	97	0
1	104149947	104153526	5	5	-1
1	104153806	104156776	1	1	-1
1	104153806	104161031	17	17	0
1	104159815	104159874	4	4	1
1	104159815	104161031	4	4	0
1	104159923	104163763	3	3	0
1	104160896	104160955	1	1	-1
1	104160896	104161031	4	4	0
1	104175968	104190144	1	1	-1
1	104202668	104302411	9	9	0
1	104238473	104238543	2	2	-1
1	104297234	104297306	15	15	0
1	104297234	104304304	5	5	-1
1	104572338	104583538	1	1	1
1	104840250	104858652	3	3	0
1	105039718	105042067	1	1	-1
1	105291302	105298161	1	1	-1
1	105588715	105598902	5	5	-1
1	105851838	105860036	2	2	-1
1	106014127	106021721	1	1	-1
1	106014625	106088029	3	3	1
1	106053963	106080059	1	1	-1
1	106495636	106507956	1	1	-1
1	106540364	106548382	1	1	-1
1	106952876	106959951	1	1	1
1	107657376	107663440	12	12	-1
1	10777212	10781653	1	1	-1
1	108728386	108735545	2	2	-1
1	108734863	108735531	23	23	0
1	108780539	109203970	1	1	1
1	108780939	108846768	9	9	-1
1	108805195	108837188	5	5	-1
1	108824996	108853434	15	15	-1
1	108826142	108827394	23	23	-1
1	108926313	108926372	53	53	-1
1	108926313	109007493	54	54	0
1	108951767	108977253	2	2	-1
1	109054913	109056121	1	1	-1
1	109181857	109187576	1	1	1
1	109296011	109302347	3	3	0
1	109300896	109301164	1	1	1
1	109325131	109325399	1	1	1
1	109367004	109370547	15	15	-1
1	109749196	109756818	1	1	1
1	109812285	109812386	3	3	1
1	109813822	109813867	2	2	0
1	110216810	110218157	1	1	1
1	110218181	110254657	112	112	0
1	110226187	110233938	144	144	0
1	110226619	110240242	362	362	0
1	110230434	110234727	9	9	1
1	110230434	110240248	5	5	0
1	110230435	110230752	1	1	1
1	110230435	110233065	7	7	0
1	110231875	110231991	2	2	1
1	110231878	110233104	34	34	0
1	110231888	110235902	5	5	0
1	110232999	110233065	1	1	1
1	110235854	110235910	1	1	1
1	110252995	110254473	1	1	1
1	11085842	11090892	1	1	1
1	111364922	111371578	1	1	-1
1	111367211	111388488	23	23	-1
1	111378821	111388620	25	25	-1
1	111857216	112148517	1	1	1
1	111891374	111893028	1	1	-1
1	111929645	111934708	25	25	-1
1	112169979	112174624	1	1	1
1	112662616	112704143	1	1	-1
1	112693584	112697222	5	5	1
1	112693584	112720885	285	285	0
1	112693943	112704082	15	15	0
1	113126892	113134391	1	1	-1
1	113249529	113249666	1	1	1
1	113249529	113249814	1	1	1
1	114165651	114175380	3	3	-1
1	114225267	114228735	1	1	-1
1	114356732	114356998	1	1	1
1	114935463	114939173	4	4	-1
1	115401434	115402508	1	1	-1
1	115417260	115419690	1	1	1
1	115418924	115419672	5	5	0
1	115453250	115454065	1	1	1
1	115486915	115487578	1	1	1
1	115520131	115520355	1	1	-1
1	115537386	115537824	1	1	1
1	115590588	115591207	1	1	-1
1	115590590	115590684	2	2	-1
1	115943105	115981558	1	1	-1
1	117159747	117200686	20	20	0
1	11751449	11751623	1	1	1
1	11751579	11751623	29	29	0
1	117594544	117605229	1	1	1
1	1178394	1182042	3	3	1
1	11836683	11838967	1	1	1
1	11838679	11838967	8	8	0
1	11838856	11838967	3	3	1
1	118533620	118533926	1	1	-1
1	119067436	119110736	2	2	-1
1	1192584	1192698	1	1	-1
1	11979501	11980094	1	1	-1
1	11990232	11993044	5	5	-1
1	11992538	11993044	1	1	-1
1	120113520	120146773	1	1	-1
1	120254257	120255014	1	1	-1
1	120474827	120477960	1	1	-1
1	120477495	120477958	217	217	0
1	120477762	120477960	1	1	1
1	120532456	120605303	9	9	-1
1	120651178	120845660	3	3	-1
1	120653980	121141670	22	22	0
1	120828869	120865779	2	2	-1
1	121149815	121171222	3	3	-1
1	121152163	121350095	11	11	1
1	1216777	1226092	1	1	1
1	12200036	12238310	1	1	1
1	12227018	12227220	1	1	1
1	12290152	12290210	4	4	1
1	1229970	1230217	1	1	1
1	1231191	1231656	1	1	1
1	1231572	1231656	1	1	1
1	1237514	1244964	2	2	1
1	1243150	1244949	18	18	1
1	1244063	1244564	3	3	1
1	1247712	1247756	1	1	1
1	1274747	1275643	5	5	0
1	1275136	1275445	1	1	1
1	12847683	13144633	12	12	0
1	12848143	12904730	21	21	0
1	12853191	12854125	1	1	1
1	12853280	12856831	4	4	1
1	12853644	12872751	9	9	0
1	12854954	13128902	5	5	0
1	12859366	13735402	4	4	0
1	12865655	12884997	1	1	-1
1	12882563	12884791	1	1	-1
1	12882563	12902953	6	6	0
1	12882801	12888652	3	3	0
1	12888460	12920294	2	2	-1
1	12890092	12963301	12	12	0
1	12903151	12912625	3	3	-1
1	12907475	12920852	4	4	-1
1	12908338	12908397	1	1	-1
1	12908356	12912625	6	6	0
1	12916916	12916961	1	1	-1
1	12919015	12921519	15	15	0
