1	11467	90869	33	0.004125	0
1	19606	233880	30	0.00375	0
1	24429	708531	87	0.010875	0
1	69475	69588	18	0.00225	0
1	81324	91822	7	0.000875	0
1	87433	89163	13	0.001625	0
1	87446	109121	2	0.00025	0
1	136181	137811	2	0.00025	0
1	326302	327172	5	0.000625	0
1	437342	468644	3	0.000375	0
1	444338	449236	6	0.00075	0
1	449286	450581	6	0.00075	0
1	464755	648901	18	0.00225	0
1	521553	543807	3	0.000375	0
1	525797	817030	9	0.001125	0
1	546623	547879	3	0.000375	0
1	564418	570239	7	0.000875	0
1	570384	573922	3	0.000375	0
1	571981	652791	4	5e-04	0
1	614485	842242	8	0.001	0
1	724314	727245	10	0.00125	0
1	742860	822282	11	0.001375	0
1	752822	762577	33	0.004125	0
1	768793	791010	24	0.003	0
1	896011	896936	28	0.0035	0
1	905903	907401	5	0.000625	0
1	963659	964480	2	0.00025	0
1	1274747	1275643	5	0.000625	0
1	1385076	1403575	18	0.00225	0
1	1385261	1449001	15	0.001875	0
1	1413914	1431617	6	0.00075	0
1	1414909	1416195	2	0.00025	0
1	1423235	1423280	70	0.00875	0
1	1568303	1572851	2	0.00025	0
1	1570016	1570060	2	0.00025	0
1	1571804	1572098	3	0.000375	0
1	1572558	1572851	4	5e-04	0
1	1574041	1640094	18	0.00225	0
1	1614831	1678832	862	0.10775	0
1	1622466	1636184	19	0.002375	0
1	1634989	1635317	3	0.000375	0
1	1635207	1635413	12	0.0015	0
1	1654246	1672797	9	0.001125	0
1	1663006	1664221	5	0.000625	0
1	1663006	1671157	3	0.000375	0
1	1875789	1875929	4	5e-04	0
1	2054957	2055810	2	0.00025	0
1	2584074	2590976	2	0.00025	0
1	2892794	2894919	2	0.00025	0
1	3499732	3500631	2	0.00025	0
1	3560245	3560955	2	0.00025	0
1	4023823	4031327	2	0.00025	0
1	4044756	4045264	3	0.000375	0
1	4123843	4127968	2	0.00025	0
1	4137075	4138923	3	0.000375	0
1	4284635	4286005	3	0.000375	0
1	4391665	4393633	3	0.000375	0
1	4414086	4417961	2	0.00025	0
1	4597917	4603368	3	0.000375	0
1	5112057	5174017	8	0.001	0
1	6064750	6065630	3	0.000375	0
1	6269420	6269493	9	0.001125	0
1	6481754	6515111	50	0.00625	0
1	6485623	6500879	2	0.00025	0
1	6501036	6501081	4	5e-04	0
1	6511601	6514979	8	0.001	0
1	6786469	6828191	3	0.000375	0
