1	10499	91591	1	0.000132	1
1	10499	177368	1	0.000132	1
1	61735	98602	3	0.000397	1
1	83018	91986	6	0.000794	1
1	317770	328037	2	0.000265	1
1	317770	351915	1	0.000132	1
1	317770	471337	1	0.000132	1
1	350531	404112	2	0.000265	1
1	461415	471337	1	0.000132	1
1	521413	522531	1	0.000132	1
1	521413	710845	1	0.000132	1
1	586355	659973	2	0.000265	1
1	586571	592340	4	0.00053	1
1	586571	606449	4	0.00053	1
1	752566	1003629	1	0.000132	1
1	796161	850687	3	0.000397	1
1	804456	904607	2	0.000265	1
1	1034408	1035203	1	0.000132	1
1	1074379	1076117	1	0.000132	1
1	1137003	1138283	1	0.000132	1
1	1235650	1297746	1	0.000132	1
1	1285400	1286900	2	0.000265	1
1	1311716	1510801	1	0.000132	1
1	1362430	1363536	2	0.000265	1
1	1516509	1673713	6	0.000794	1
1	2269948	2286408	1	0.000132	1
1	2280423	2303512	1	0.000132	1
1	2325371	2363327	1	0.000132	1
1	2565924	2566759	1	0.000132	1
1	2614692	2634182	1	0.000132	1
1	2684255	2684800	1	0.000132	1
1	2694445	3208375	1	0.000132	1
1	3081707	3082806	2	0.000265	1
1	3083952	3084887	2	0.000265	1
1	3097463	3098803	2	0.000265	1
1	3394250	4807521	1	0.000132	1
1	3647024	3707892	3	0.000397	1
1	3808437	3809202	2	0.000265	1
1	4393668	4404190	2	0.000265	1
1	4402864	4404198	3	0.000397	1
1	4901708	5032458	1	0.000132	1
1	5402870	5425109	1	0.000132	1
1	5912923	6093300	2	0.000265	1
1	6064950	6066840	3	0.000397	1
1	6066020	6066933	3	0.000397	1
1	6166718	6169303	1	0.000132	1
1	6314822	6364371	1	0.000132	1
1	6620539	6630319	1	0.000132	1
1	6787516	6793395	1	0.000132	1
1	6803492	6827352	2	0.000265	1
1	7763029	7765558	2	0.000265	1
1	7973195	7973542	1	0.000132	1
1	8596351	8634659	1	0.000132	1
1	8671740	8674276	1	0.000132	1
1	8715188	8720239	1	0.000132	1
1	9054584	9081001	1	0.000132	1
1	9326658	9402403	34	0.004502	1
1	9462709	9509821	1	0.000132	1
1	9521036	9628016	1	0.000132	1
1	9556061	9580919	3	0.000397	1
1	9559042	9750457	1	0.000132	1
1	9740349	9740565	2	0.000265	1
1	9994020	10135460	2	0.000265	1
1	10075840	10202804	1	0.000132	1
1	10780208	10869922	1	0.000132	1
1	11065971	11433766	1	0.000132	1
1	11923982	11971749	1	0.000132	1
1	12030771	12031509	1	0.000132	1
1	12181729	12243481	5	0.000662	1
1	12746701	12752055	1	0.000132	1
1	13103023	13219695	10	0.001324	1
1	13555846	13556868	1	0.000132	1
1	13607202	13645036	1	0.000132	1
1	13607202	13723120	2	0.000265	1
1	13657869	13696620	3	0.000397	1
1	13797493	13802437	1	0.000132	1
1	13966808	14016195	1	0.000132	1
1	14311609	14371586	2	0.000265	1
1	15010447	15273181	1	0.000132	1
1	15393295	15711523	1	0.000132	1
1	15581325	15582378	3	0.000397	1
